location,lat,lng,boundary,stat_type,name,date,value,units,scenario,population
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012003,10399,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012004,8226,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012005,6637,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012006,6949,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012007,9877,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012008,12077,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012009,8367,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012010,5357,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012011,5691,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012012,6861,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012013,7397,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012014,4236,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012015,9058,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012016,7669,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012017,9454,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012018,10530,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012019,9320,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012020,9792,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012021,12718,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012022,7612,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012023,6408,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012024,7167,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012025,6199,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012026,10630,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012027,7657,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012028,9074,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012029,6776,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012030,5684,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012031,10499,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012032,10209,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012033,6996,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012034,4815,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012035,5374,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012036,9601,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012037,8947,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012038,9040,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012039,10678,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012040,6420,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012041,6690,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012042,7943,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012043,9147,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012044,8076,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012045,11393,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012046,10999,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012047,9187,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012048,11834,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012049,7146,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012050,11807,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012051,10187,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012052,8815,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012053,8056,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012054,9516,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012055,6824,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012056,13261,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012057,11332,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012058,10719,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012059,9153,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012060,8788,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012061,7527,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012062,8415,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012063,15096,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012064,11159,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012065,9553,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012066,13727,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012067,5186,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012068,6213,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012069,7699,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012070,19132,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012071,11311,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012072,6633,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012073,10956,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012074,7027,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012075,7574,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012076,10736,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012077,5182,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012078,8354,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012079,10933,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012080,5240,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012081,5686,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012082,12497,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012083,9952,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012084,7593,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012085,7414,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012086,8220,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012087,7666,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012088,16755,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012089,7314,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012090,9153,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012091,9379,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012092,4689,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012093,8277,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012094,15859,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012095,19296,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012096,9644,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012097,14739,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012098,9073,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012099,12551,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012100,10809,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011954,5590,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011955,6239,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011956,7508,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011957,8988,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011958,5727,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011959,6778,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011960,6859,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011961,8152,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011962,5322,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011963,8718,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011964,5530,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011965,5431,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011966,5894,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011967,8499,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011968,8181,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011969,6607,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011970,7772,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011971,7204,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011972,6795,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011973,6214,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011974,6439,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011975,5300,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011976,10447,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011977,7455,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011978,7411,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011979,11391,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011980,7000,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011981,10252,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011982,9306,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011983,5990,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011984,6580,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011985,7522,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011986,6378,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011987,10405,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011988,9109,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011989,8846,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011990,8449,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011991,8614,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011992,7667,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011993,8012,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011994,4782,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011995,7944,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011996,8613,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011997,4887,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011998,5892,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011999,9999,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012000,11017,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012001,8168,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012002,10865,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012003,5918,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012004,7456,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012005,7455,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012006,9139,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012007,9370,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012008,8112,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012009,12470,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012010,8174,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012011,8197,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012012,5956,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012013,6332,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012014,10695,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012015,9104,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012016,5958,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012017,6442,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012018,9255,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012019,6972,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012020,5596,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012021,6997,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012022,8144,ha,rcp85,L_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012023,6649,ha,rcp85,L_mu
