location,lat,lng,boundary,stat_type,name,date,value,units,scenario,population
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012022,7546,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012023,9479,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012024,10457,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012025,9485,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012026,8204,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012027,6400,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012028,8851,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012029,8817,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012030,10505,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012031,6345,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012032,8899,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012033,8676,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012034,9484,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012035,8005,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012036,7411,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012037,6912,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012038,7423,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012039,6899,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012040,7655,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012041,11286,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012042,6526,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012043,10329,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012044,11466,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012045,7268,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012046,5460,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012047,7802,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012048,10573,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012049,12215,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012050,9084,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012051,12697,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012052,7515,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012053,15544,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012054,11222,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012055,13962,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012056,7390,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012057,9069,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012058,11174,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012059,11255,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012060,9558,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012061,5663,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012062,9500,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012063,12132,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012064,7274,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012065,10818,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012066,8490,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012067,8928,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012068,7810,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012069,12785,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012070,13449,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012071,9881,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012072,12575,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012073,15209,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012074,10646,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012075,10383,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012076,7312,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012077,7954,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012078,10012,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012079,7414,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012080,9347,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012081,12186,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012082,5239,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012083,8009,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012084,9082,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012085,12296,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012086,11050,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012087,11021,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012088,9732,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012089,9334,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012090,9936,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012091,8268,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012092,7308,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012093,9054,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012094,11091,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012095,14543,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012096,10259,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012097,11606,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012098,7134,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012099,13690,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012100,6686,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011954,6661,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011955,5707,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011956,6440,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011957,6884,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011958,9455,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011959,7944,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011960,7708,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011961,6827,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011962,12786,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011963,5593,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011964,5969,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011965,7892,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011966,9296,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011967,11761,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011968,5498,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011969,7071,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011970,5162,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011971,7182,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011972,8370,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011973,12531,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011974,6520,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011975,8633,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011976,6703,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011977,6707,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011978,6636,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011979,6148,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011980,5796,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011981,7321,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011982,6559,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011983,9619,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011984,6930,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011985,6057,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011986,5620,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011987,9117,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011988,6186,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011989,7084,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011990,5507,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011991,8117,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011992,9474,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011993,6100,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011994,6646,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011995,7812,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011996,5149,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011997,5779,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011998,7576,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01011999,7149,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012000,8367,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012001,6233,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012002,7136,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012003,11128,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012004,11010,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012005,6892,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012006,7873,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012007,10231,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012008,9833,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012009,7719,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012010,7726,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012011,8955,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012012,7840,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012013,7718,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012014,7438,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012015,7433,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012016,5876,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012017,5755,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012018,6862,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012019,8209,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012020,8197,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012021,7561,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012022,9343,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012023,7718,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012024,6558,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012025,7692,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012026,8525,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012027,13361,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012028,15368,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012029,6163,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012030,6832,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012031,8770,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012032,6329,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012033,8309,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012034,8234,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012035,13369,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012036,8953,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012037,10317,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012038,8289,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012039,10045,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012040,12166,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012041,10301,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012042,7683,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012043,9185,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012044,9653,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012045,10619,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012046,6364,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012047,8106,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012048,9671,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012049,11605,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012050,8649,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012051,11609,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012052,12680,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012053,6867,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012054,8073,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012055,10806,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012056,9367,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012057,7124,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012058,9080,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012059,10275,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012060,13495,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012061,8637,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012062,11662,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012063,12437,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012064,8411,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012065,15004,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012066,9876,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012067,11806,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012068,12264,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012069,10443,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012070,9998,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012071,7971,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012072,12744,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012073,11462,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012074,8789,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012075,8733,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012076,9793,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012077,6983,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012078,8074,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012079,10144,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012080,8294,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012081,6770,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012082,14594,ha,rcp45,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,HadGEM2-ES,01012083,11111,ha,rcp45,H_mu
